Rationality,Attribution,Max Deterrence
0.6000000000000001,0.0,0.4014814534186236
0.7000000000000001,0.0,0.4881988625468749
0.8,0.0,0.2922545971869882
0.9,0.0,0.23857898798203575
1.0,0.0,0.25315923421167047
0.0,0.1,0.5528874968066069
0.1,0.1,0.6407507814384892
0.2,0.1,0.5578982867218605
0.30000000000000004,0.1,0.5328022666089782
0.4,0.1,0.54595436799733
0.5,0.1,0.4876163826740947
0.6000000000000001,0.1,0.39727179449711486
0.7000000000000001,0.1,0.30349819873603073
0.8,0.1,0.3239612237590071
0.9,0.1,0.3452834655473469
1.0,0.1,0.2143111898709638
0.0,0.2,0.9709309097893375
0.1,0.2,0.9868273069840643
0.2,0.2,0.9684694146045196
0.30000000000000004,0.2,0.9643424300929787
0.4,0.2,0.9821910005112635
0.5,0.2,0.9448434285960802
0.6000000000000001,0.2,0.37999928298060714
0.7000000000000001,0.2,0.47984713624398995
0.8,0.2,0.36437862765289225
0.9,0.2,0.25632230032838593
1.0,0.2,0.37424948800660984
0.0,0.30000000000000004,0.9664784899462201
0.1,0.30000000000000004,0.9944171602934166
0.2,0.30000000000000004,0.9890046025751963
0.30000000000000004,0.30000000000000004,0.9782490214388204
0.4,0.30000000000000004,0.9623816277705519
0.5,0.30000000000000004,0.9050305739498772
0.6000000000000001,0.30000000000000004,0.7826242260937755
0.7000000000000001,0.30000000000000004,0.3781794375616828
0.8,0.30000000000000004,0.4244657269129439
0.9,0.30000000000000004,0.4178852387158105
1.0,0.30000000000000004,0.29110226693516716
0.0,0.4,0.99134161504386
0.1,0.4,0.9993854276993543
0.2,0.4,0.9796273321301198
0.30000000000000004,0.4,0.9783175276706473
0.4,0.4,0.911954601196669
0.5,0.4,0.9481666199148997
0.6000000000000001,0.4,0.9220802009402419
0.7000000000000001,0.4,0.568069536313788
0.8,0.4,0.4193461646584032
0.9,0.4,0.392504633069542
1.0,0.4,0.34418597919581806
0.0,0.5,0.996448894817745
0.1,0.5,0.9796101210760902
0.2,0.5,0.9938213907743969
0.30000000000000004,0.5,0.9892596003488865
0.4,0.5,0.9655382250128546
0.5,0.5,0.9548485211732778
0.6000000000000001,0.5,0.931296449800473
0.7000000000000001,0.5,0.682349832825101
0.8,0.5,0.37171315850524395
0.9,0.5,0.3821355264096998
1.0,0.5,0.23871266502682661
0.0,0.6000000000000001,0.988686853998972
0.1,0.6000000000000001,0.9933327000004035
0.2,0.6000000000000001,0.985375828217806
0.30000000000000004,0.6000000000000001,0.9837322495639917
0.4,0.6000000000000001,0.9797060245000538
0.5,0.6000000000000001,0.9861678378955219
0.6000000000000001,0.6000000000000001,0.9196869886331908
0.7000000000000001,0.6000000000000001,0.6907792198079374
0.8,0.6000000000000001,0.42981464380001133
0.9,0.6000000000000001,0.40512540074655873
1.0,0.6000000000000001,0.3786583561247901
0.0,0.7000000000000001,0.9968303748331813
0.1,0.7000000000000001,0.9964860268050092
0.2,0.7000000000000001,0.9980438248122746
0.30000000000000004,0.7000000000000001,0.9919927147451253
0.4,0.7000000000000001,0.9916040618948471
0.5,0.7000000000000001,0.943958691876127
0.6000000000000001,0.7000000000000001,0.8805407120050921
0.7000000000000001,0.7000000000000001,0.6782220723411921
0.8,0.7000000000000001,0.35420427679891625
0.9,0.7000000000000001,0.20373281259695786
1.0,0.7000000000000001,0.36862449027535166
0.0,0.8,0.9960728256476747
0.1,0.8,0.9976946791243069
0.2,0.8,0.9886004373305728
0.30000000000000004,0.8,0.9696696087572728
0.4,0.8,0.9895475087977305
0.5,0.8,0.9610630508756016
0.6000000000000001,0.8,0.9201822360756978
0.7000000000000001,0.8,0.7037804582724072
0.8,0.8,0.3895664390614693
0.9,0.8,0.35159280034315393
1.0,0.8,0.298334005022493
0.0,0.9,0.9842713419714804
0.1,0.9,0.9840649664767332
0.2,0.9,0.9775914259386441
0.30000000000000004,0.9,0.9698975852798037
0.4,0.9,0.9760222898300499
0.5,0.9,0.9828734598453254
0.6000000000000001,0.9,0.9584408218803472
0.7000000000000001,0.9,0.6275229189916388
0.8,0.9,0.46890775330369455
0.9,0.9,0.3551847381326862
1.0,0.9,0.2567807699568158
0.0,1.0,0.995643694765516
0.1,1.0,0.9941941141839363
0.2,1.0,0.9950504912623919
0.30000000000000004,1.0,0.9911838818609415
0.4,1.0,0.980521898503232
0.5,1.0,0.9703866720409974
0.6000000000000001,1.0,0.9459594135219875
0.7000000000000001,1.0,0.8382851126022882
0.8,1.0,0.4544986460751602
0.9,1.0,0.4243731147564769
1.0,1.0,0.3497094374655289
0.0,0.0,0.609420835304526
0.1,0.0,0.5935171389898883
0.2,0.0,0.6298606271514083
0.30000000000000004,0.0,0.4297590646563896
0.4,0.0,0.42802038799833175
0.5,0.0,0.4343281959623246
0.6000000000000001,0.0,0.3602072267358706
0.7000000000000001,0.0,0.22222638782616422
0.8,0.0,0.36406001190596027
0.9,0.0,0.2330020935770451
1.0,0.0,0.274965177069802
0.0,0.1,0.7034374109992014
0.1,0.1,0.6365341093992473
0.2,0.1,0.45639618094303125
0.30000000000000004,0.1,0.4600956575292849
0.4,0.1,0.3775437763457057
0.5,0.1,0.3710922639105967
0.6000000000000001,0.1,0.40306654196896174
0.7000000000000001,0.1,0.25788896930268185
0.8,0.1,0.3886584859462532
0.9,0.1,0.3128712870339652
1.0,0.1,0.4072365350312853
0.0,0.2,0.9686402182737429
0.1,0.2,0.9708977752029242
0.2,0.2,0.9668823331195245
0.30000000000000004,0.2,0.9946675347651182
0.4,0.2,0.9509624599505571
0.5,0.2,0.9671654161336469
0.6000000000000001,0.2,0.43114577664869536
0.7000000000000001,0.2,0.3692285308393691
0.8,0.2,0.43920894051208775
0.9,0.2,0.3098170347609131
1.0,0.2,0.33605848460333443
0.0,0.30000000000000004,0.9872962724286936
0.1,0.30000000000000004,0.9434859588019683
0.2,0.30000000000000004,0.9663165656676119
0.30000000000000004,0.30000000000000004,0.9734505149666178
0.4,0.30000000000000004,0.9778625752569404
0.5,0.30000000000000004,0.9010503641780633
0.6000000000000001,0.30000000000000004,0.7987195194741383
0.7000000000000001,0.30000000000000004,0.40074494664570925
0.8,0.30000000000000004,0.33393769040544263
0.9,0.30000000000000004,0.5199096938329899
1.0,0.30000000000000004,0.41233587796511123
0.0,0.4,0.9669982324723613
0.1,0.4,0.9926210271718332
0.2,0.4,0.9746317544336378
0.30000000000000004,0.4,0.9909794380207722
0.4,0.4,0.9818978327951652
0.5,0.4,0.9415307313178038
0.6000000000000001,0.4,0.9426728770094733
0.7000000000000001,0.4,0.4481819666594488
0.8,0.4,0.35985904695542426
0.9,0.4,0.3154970136913718
1.0,0.4,0.3840664002562694
0.0,0.5,0.9981094036104671
0.1,0.5,0.9902097506415428
0.2,0.5,0.9889036712105493
0.30000000000000004,0.5,0.9593961240970065
0.4,0.5,0.9933487758399808
0.5,0.5,0.9437922870734633
0.6000000000000001,0.5,0.9348994288652561
0.7000000000000001,0.5,0.5441247449882598
0.8,0.5,0.32804157295545266
0.9,0.5,0.35660770083964294
1.0,0.5,0.33409611399901346
0.0,0.6000000000000001,0.9980005239828273
0.1,0.6000000000000001,0.9922628846655001
0.2,0.6000000000000001,0.9899998259691276
0.30000000000000004,0.6000000000000001,0.9768613381718718
0.4,0.6000000000000001,0.9865727114591576
0.5,0.6000000000000001,0.9475606650654967
0.6000000000000001,0.6000000000000001,0.9196377662954818
0.7000000000000001,0.6000000000000001,0.5700620456446698
0.8,0.6000000000000001,0.3233369174655432
0.9,0.6000000000000001,0.3696788902178229
1.0,0.6000000000000001,0.27446744615385216
0.0,0.7000000000000001,0.9928660588203398
0.1,0.7000000000000001,0.9870117023642276
0.2,0.7000000000000001,0.9951065167389272
0.30000000000000004,0.7000000000000001,0.9931077435185794
0.4,0.7000000000000001,0.9921868046204091
0.5,0.7000000000000001,0.9650291249163426
0.6000000000000001,0.7000000000000001,0.9353638861787457
0.7000000000000001,0.7000000000000001,0.6904339783144784
0.8,0.7000000000000001,0.49787603058270863
0.9,0.7000000000000001,0.3963172736949235
1.0,0.7000000000000001,0.3840437343205626
0.0,0.8,0.9992374200025712
0.1,0.8,0.9928741017550986
0.2,0.8,0.9913289115918854
0.30000000000000004,0.8,0.9872659876652377
0.4,0.8,0.9922100777232484
0.5,0.8,0.9760652368520643
0.6000000000000001,0.8,0.8999396461287205
0.7000000000000001,0.8,0.6809677626323876
0.8,0.8,0.48134815011125964
0.9,0.8,0.42670194966589137
1.0,0.8,0.3113157113518229
0.0,0.9,0.9964366886551295
0.1,0.9,0.9956543353804759
0.2,0.9,0.9828301035382871
0.30000000000000004,0.9,0.9828587401784966
0.4,0.9,0.9831220195112749
0.5,0.9,0.9675330901750057
0.6000000000000001,0.9,0.9713753214420672
0.7000000000000001,0.9,0.7349110152637038
0.8,0.9,0.3854281678630823
0.9,0.9,0.3506520677192265
1.0,0.9,0.28291570026798885
0.0,1.0,0.9962707307193069
0.1,1.0,0.9979689813014336
0.2,1.0,0.9834323471641775
0.30000000000000004,1.0,0.982808877108495
0.4,1.0,0.9879280840055678
0.5,1.0,0.9779673824064379
0.6000000000000001,1.0,0.9650086241562703
0.7000000000000001,1.0,0.8337705767542702
0.8,1.0,0.44360475655904075
0.9,1.0,0.30707379443477395
1.0,1.0,0.2426124596590088
0.0,0.0,0.646195318325781
0.1,0.0,0.5191623910601474
0.2,0.0,0.5678447082460074
0.30000000000000004,0.0,0.41605720217198916
0.4,0.0,0.47949286040161776
0.5,0.0,0.5456246343722397
0.6000000000000001,0.0,0.28227706922386386
0.7000000000000001,0.0,0.2532769395808293
0.8,0.0,0.36146541594951415
0.9,0.0,0.38988852950188724
1.0,0.0,0.33083388861554347
0.0,0.1,0.7358554197300393
0.1,0.1,0.5585676349666745
0.2,0.1,0.4665865771145225
0.30000000000000004,0.1,0.5658743660286629
0.4,0.1,0.4105177527005975
0.5,0.1,0.42732081159968294
0.6000000000000001,0.1,0.38942888732180236
0.7000000000000001,0.1,0.3706263175683574
0.8,0.1,0.3310838411358146
0.9,0.1,0.3097521544241939
1.0,0.1,0.1931993054768002
0.0,0.2,0.9801051499256934
0.1,0.2,0.9915275610313753
0.2,0.2,0.9715646639974118
0.30000000000000004,0.2,0.9577017301725672
0.4,0.2,0.9537853617550363
0.5,0.2,0.9228796525433478
0.6000000000000001,0.2,0.3892185981012477
0.7000000000000001,0.2,0.47918726497570335
0.8,0.2,0.3541974969052397
0.9,0.2,0.34544967193553794
1.0,0.2,0.232725931262437
0.0,0.30000000000000004,0.9855638934280496
0.1,0.30000000000000004,0.9760009337547098
0.2,0.30000000000000004,0.9716281689726318
0.30000000000000004,0.30000000000000004,0.9941478544500256
0.4,0.30000000000000004,0.9415853237652898
0.5,0.30000000000000004,0.9410648503820152
0.6000000000000001,0.30000000000000004,0.6422505344672189
0.7000000000000001,0.30000000000000004,0.32284828382906094
0.8,0.30000000000000004,0.3742374278461525
0.9,0.30000000000000004,0.3756814659714721
1.0,0.30000000000000004,0.3234229391298618
0.0,0.4,0.9937104524423439
0.1,0.4,0.9914421471033009
0.2,0.4,0.9764091352521906
0.30000000000000004,0.4,0.989395991183272
0.4,0.4,0.9539606652733882
0.5,0.4,0.9942138430954318
0.6000000000000001,0.4,0.859938091445888
0.7000000000000001,0.4,0.5194251718389856
0.8,0.4,0.37029240014270487
0.9,0.4,0.33331474935023053
1.0,0.4,0.2824371369197181
0.0,0.5,0.9993335622906659
0.1,0.5,0.9891877565327851
0.2,0.5,0.9932209984138435
0.30000000000000004,0.5,0.9930026306479796
0.4,0.5,0.9773668613550812
0.5,0.5,0.979485530932027
0.6000000000000001,0.5,0.9345885673087477
0.7000000000000001,0.5,0.6571848226271659
0.8,0.5,0.5481441502622345
0.9,0.5,0.3735087980077744
1.0,0.5,0.3510429040264071
0.0,0.6000000000000001,0.9940041635094488
0.1,0.6000000000000001,0.9945294814606314
0.2,0.6000000000000001,0.9881020335657458
0.30000000000000004,0.6000000000000001,0.983706931828958
0.4,0.6000000000000001,0.9796757893953638
0.5,0.6000000000000001,0.9813205515282958
0.6000000000000001,0.6000000000000001,0.8783966463087944
0.7000000000000001,0.6000000000000001,0.5882224149352738
0.8,0.6000000000000001,0.3253075341641006
0.9,0.6000000000000001,0.37202109692238267
1.0,0.6000000000000001,0.3281463110009261
0.0,0.7000000000000001,0.9985406589662302
0.1,0.7000000000000001,0.9976629957212495
0.2,0.7000000000000001,0.9964880022687588
0.30000000000000004,0.7000000000000001,0.9828070479712332
0.4,0.7000000000000001,0.980083871872869
0.5,0.7000000000000001,0.9880764996856978
0.6000000000000001,0.7000000000000001,0.8661501505283435
0.7000000000000001,0.7000000000000001,0.6982544763075644
0.8,0.7000000000000001,0.3414818852907045
0.9,0.7000000000000001,0.27700244545204117
1.0,0.7000000000000001,0.2979340624507176
0.0,0.8,0.995516957416877
0.1,0.8,0.993911567417091
0.2,0.8,0.9887005226250313
0.30000000000000004,0.8,0.9878676867582057
0.4,0.8,0.9874442682138742
0.5,0.8,0.9829906914428116
0.6000000000000001,0.8,0.9209788575071718
0.7000000000000001,0.8,0.7681140199731301
0.8,0.8,0.32690853654766344
0.9,0.8,0.5161245757498127
1.0,0.8,0.29042141413026124
0.0,0.9,0.9986497696161827
0.1,0.9,0.9906912057906213
0.2,0.9,0.9975590562953696
0.30000000000000004,0.9,0.9908279040031818
0.4,0.9,0.9952985711428772
0.5,0.9,0.9745219873754628
0.6000000000000001,0.9,0.9149408873656552
0.7000000000000001,0.9,0.7425294510568997
0.8,0.9,0.4335765206949506
0.9,0.9,0.3020079274884441
1.0,0.9,0.27398053141711814
0.0,1.0,0.9939680657281378
0.1,1.0,0.9982819269134608
0.2,1.0,0.9860676962905102
0.30000000000000004,1.0,0.990589337937618
0.4,1.0,0.9791704277871942
0.5,1.0,0.9593218868830381
0.6000000000000001,1.0,0.9638596732755016
0.7000000000000001,1.0,0.6160927945829059
0.8,1.0,0.5184768867303228
0.9,1.0,0.4501346056302472
1.0,1.0,0.33206801878017855
0.0,0.0,0.7364369128514803
0.1,0.0,0.5110365720322296
0.2,0.0,0.4820774333231394
0.30000000000000004,0.0,0.4700987439922282
0.4,0.0,0.3710849567675734
0.5,0.0,0.3799483956133674
0.6000000000000001,0.0,0.3737891763251417
0.7000000000000001,0.0,0.3421382988439627
0.8,0.0,0.3258533883568386
0.9,0.0,0.3086503776313549
1.0,0.0,0.3410056269959065
0.0,0.1,0.6157877987077794
0.1,0.1,0.5804933021043874
0.2,0.1,0.4681782723325844
0.30000000000000004,0.1,0.43257056079161305
0.4,0.1,0.4564871650801938
0.5,0.1,0.3730023251502264
0.6000000000000001,0.1,0.28338658868991645
0.7000000000000001,0.1,0.3138448716834395
0.8,0.1,0.4158307030386023
0.9,0.1,0.23785609358070317
1.0,0.1,0.366418024951337
0.0,0.2,0.9869444757473288
0.1,0.2,0.9851674083597827
0.2,0.2,0.9761896783340651
0.30000000000000004,0.2,0.9492480735852672
0.4,0.2,0.9673810677415454
0.5,0.2,0.9237122489466827
0.6000000000000001,0.2,0.4017893288368852
0.7000000000000001,0.2,0.5064376749077012
0.8,0.2,0.4923979798948761
0.9,0.2,0.3360933703616822
1.0,0.2,0.31035783451440563
0.0,0.30000000000000004,0.9661025308087449
0.1,0.30000000000000004,0.9851269276248124
0.2,0.30000000000000004,0.9885395727190921
0.30000000000000004,0.30000000000000004,0.9800320114552279
0.4,0.30000000000000004,0.9227238564684412
0.5,0.30000000000000004,0.9563651908430261
0.6000000000000001,0.30000000000000004,0.453945785539954
0.7000000000000001,0.30000000000000004,0.43522207979841293
0.8,0.30000000000000004,0.27731347744369955
0.9,0.30000000000000004,0.4676772234921007
1.0,0.30000000000000004,0.43135969745257485
0.0,0.4,0.9723749711721146
0.1,0.4,0.982233423949707
0.2,0.4,0.9874071661112238
0.30000000000000004,0.4,0.9761166968029025
0.4,0.4,0.9670224882767454
0.5,0.4,0.9401331089891949
0.6000000000000001,0.4,0.8355251078616251
0.7000000000000001,0.4,0.5853203128119356
0.8,0.4,0.4308973408951827
0.9,0.4,0.3837126881794128
1.0,0.4,0.5029514644652647
0.0,0.5,0.9980560823960891
0.1,0.5,0.9934567114385732
0.2,0.5,0.9778963890159688
0.30000000000000004,0.5,0.9807075431184268
0.4,0.5,0.9741721938330504
0.5,0.5,0.9567812215699226
0.6000000000000001,0.5,0.8510873011487198
0.7000000000000001,0.5,0.5911116416326903
0.8,0.5,0.38224489000131456
0.9,0.5,0.3209067127633678
1.0,0.5,0.2784711877357283
0.0,0.6000000000000001,0.9973283737376514
0.1,0.6000000000000001,0.9891027776036279
0.2,0.6000000000000001,0.9948849860646944
0.30000000000000004,0.6000000000000001,0.9949062221802365
0.4,0.6000000000000001,0.9930139044778373
0.5,0.6000000000000001,0.9095971114889118
0.6000000000000001,0.6000000000000001,0.9520934153986839
0.7000000000000001,0.6000000000000001,0.5823030683645631
0.8,0.6000000000000001,0.3489059728181217
0.9,0.6000000000000001,0.36011817013362557
1.0,0.6000000000000001,0.35767556932379163
0.0,0.7000000000000001,0.9851332791447809
0.1,0.7000000000000001,0.9888034339098026
0.2,0.7000000000000001,0.9925907260963097
0.30000000000000004,0.7000000000000001,0.9911876947287898
0.4,0.7000000000000001,0.9910579818470159
0.5,0.7000000000000001,0.9774667889382508
0.6000000000000001,0.7000000000000001,0.9135402964457485
0.7000000000000001,0.7000000000000001,0.6047561118905869
0.8,0.7000000000000001,0.35215707109986033
0.9,0.7000000000000001,0.34453426899868167
1.0,0.7000000000000001,0.36985521647253217
0.0,0.8,0.9941824223421224
0.1,0.8,0.9968265387966747
0.2,0.8,0.9981585735020172
0.30000000000000004,0.8,0.9977937249763307
0.4,0.8,0.9724470417313229
0.5,0.8,0.9847431703888583
0.6000000000000001,0.8,0.8477399894156317
0.7000000000000001,0.8,0.6631526392095628
0.8,0.8,0.4346240653032299
0.9,0.8,0.26712851265345594
1.0,0.8,0.42662275150012613
0.0,0.9,0.9814541697891069
0.1,0.9,0.998235510398768
0.2,0.9,0.9944741068922042
0.30000000000000004,0.9,0.9923514845076862
0.4,0.9,0.9799580379727411
